id	teller	story	index	start	end	duration	start_fraction	end_fraction	text
marinashutup/your-feminism-sucks/12	marinashutup	your-feminism-sucks	12	32.009	37.439	5.43	0.08237852583899527	0.0963532015647519	what kinds of feminism people thought
marinashutup/your-feminism-sucks/13	marinashutup	your-feminism-sucks	13	33.899	44.67	10.771	0.08724263948939674	0.11496294008647313	were harmful or misguided and this is
marinashutup/your-feminism-sucks/14	marinashutup	your-feminism-sucks	14	37.439	47.64	10.201	0.0963532015647519	0.12260654725138975	what I got people answered virtually
marinashutup/your-feminism-sucks/15	marinashutup	your-feminism-sucks	15	44.67	50.1	5.43	0.11496294008647313	0.12893761581222976	every type of feminism which is very
marinashutup/your-feminism-sucks/16	marinashutup	your-feminism-sucks	16	47.64	51.57	3.9299999999999997	0.12260654725138975	0.1327208153180976	amazing to me it's just wow this is the
marinashutup/your-feminism-sucks/17	marinashutup	your-feminism-sucks	17	50.1	54.6	4.5	0.12893761581222976	0.14051883878937615	part of the video where I would play a
marinashutup/your-feminism-sucks/18	marinashutup	your-feminism-sucks	18	51.57	56.369	4.7989999999999995	0.1327208153180976	0.1450715462219477	neutral unbiased observer but let's be
marinashutup/your-feminism-sucks/19	marinashutup	your-feminism-sucks	19	54.6	58.679	4.079000000000001	0.14051883878937615	0.15101657401688284	real the series is literally called
marinashutup/your-feminism-sucks/20	marinashutup	your-feminism-sucks	20	56.369	61.169	4.799999999999997	0.1450715462219477	0.15742485073090384	feminist Fridays clearly I find certain
marinashutup/your-feminism-sucks/21	marinashutup	your-feminism-sucks	21	58.679	63.659	4.979999999999997	0.15101657401688284	0.16383312744492484	aspects of feminism valuable and not
marinashutup/your-feminism-sucks/22	marinashutup	your-feminism-sucks	22	61.17	65.519	4.349000000000004	0.1574274243360099	0.16862003294214536	entirely offensive however whether
marinashutup/your-feminism-sucks/23	marinashutup	your-feminism-sucks	23	63.659	67.739	4.080000000000005	0.16383312744492484	0.17433343627753758	you're a feminist and anti-feminist
marinashutup/your-feminism-sucks/24	marinashutup	your-feminism-sucks	24	65.519	70.74	5.220999999999989	0.16862003294214536	0.18205682520074118	somewhere in between I think we can all
marinashutup/your-feminism-sucks/25	marinashutup	your-feminism-sucks	25	67.739	74.759	7.019999999999996	0.17433343627753758	0.19240014412188594	agree that there are certain genres of
marinashutup/your-feminism-sucks/26	marinashutup	your-feminism-sucks	26	70.739	77.64	6.900999999999996	0.18205425159563518	0.19981470043236566	feminism that aren't great what types of
marinashutup/your-feminism-sucks/27	marinashutup	your-feminism-sucks	27	74.76	79.74	4.97999999999999	0.192402717726992	0.20521927115503397	feminism are bad well some feminists
marinashutup/your-feminism-sucks/28	marinashutup	your-feminism-sucks	28	77.64	81.54	3.9000000000000057	0.19981470043236566	0.20985176034589254	might argue that feminism is so varied
marinashutup/your-feminism-sucks/29	marinashutup	your-feminism-sucks	29	79.739	83.28	3.540999999999997	0.20521669754992794	0.21432983323038912	that there is an individual type of
marinashutup/your-feminism-sucks/30	marinashutup	your-feminism-sucks	30	81.54	85.89	4.349999999999994	0.20985176034589254	0.22104694255713403	feminism for every individual woman
marinashutup/your-feminism-sucks/31	marinashutup	your-feminism-sucks	31	83.28	87.9	4.6200000000000045	0.21432983323038912	0.22621988882025942	disclaimer not all feminists are women
marinashutup/your-feminism-sucks/32	marinashutup	your-feminism-sucks	32	85.89	89.67	3.780000000000001	0.22104694255713403	0.230775169857937	and not all women are feminists I'm
marinashutup/your-feminism-sucks/33	marinashutup	your-feminism-sucks	33	87.9	92.21	4.309999999999988	0.22621988882025942	0.2373121268272596	going to love misguided types of
marinashutup/your-feminism-sucks/34	marinashutup	your-feminism-sucks	34	89.67	96.39	6.719999999999999	0.230775169857937	0.24806979617047561	feminism into three major categories
marinashutup/your-feminism-sucks/35	marinashutup	your-feminism-sucks	35	92.209	98.429	6.219999999999999	0.2373095532221536	0.25331737698167595	tert Terps are like the estranged family
marinashutup/your-feminism-sucks/36	marinashutup	your-feminism-sucks	36	96.39	100.59	4.200000000000003	0.24806979617047561	0.2588789376158122	members of feminism that we all try to
marinashutup/your-feminism-sucks/37	marinashutup	your-feminism-sucks	37	98.43	103.2	4.769999999999996	0.253319950586782	0.2655960469425571	pretend don't exist but unfortunately
marinashutup/your-feminism-sucks/38	marinashutup	your-feminism-sucks	38	100.59	105.299	4.709000000000003	0.2588789376158122	0.2709980440601194	have left a permanent tarnish on the
marinashutup/your-feminism-sucks/39	marinashutup	your-feminism-sucks	39	103.2	107.939	4.73899999999999	0.2655960469425571	0.2777923615400453	family name hated by feminists and
marinashutup/your-feminism-sucks/40	marinashutup	your-feminism-sucks	40	105.299	109.59	4.290999999999997	0.2709980440601194	0.282041383570105	anti-feminists alike Terps have the rare
marinashutup/your-feminism-sucks/41	marinashutup	your-feminism-sucks	41	107.938	111.719	3.7809999999999917	0.27778978793493925	0.28752058884084825	quality of being able to piss off
marinashutup/your-feminism-sucks/42	marinashutup	your-feminism-sucks	42	109.59	113.759	4.168999999999997	0.282041383570105	0.29277074325715463	everyone equally if you're sitting there
marinashutup/your-feminism-sucks/43	marinashutup	your-feminism-sucks	43	111.719	116.908	5.189000000000007	0.28752058884084825	0.30087502573605107	asking yourself what the fuck is a turf
marinashutup/your-feminism-sucks/44	marinashutup	your-feminism-sucks	44	113.759	119.099	5.340000000000003	0.29277074325715463	0.30651379452336835	then I sincerely envy you turf stands
marinashutup/your-feminism-sucks/45	marinashutup	your-feminism-sucks	45	116.909	121.68	4.771000000000001	0.3008775993411571	0.3131562693020383	for trans exclusive radical feminists
marinashutup/your-feminism-sucks/46	marinashutup	your-feminism-sucks	46	119.099	123.809	4.709999999999994	0.30651379452336835	0.3186354745727815	which means pretty much exactly what it
marinashutup/your-feminism-sucks/47	marinashutup	your-feminism-sucks	47	121.68	126.118	4.437999999999988	0.3131562693020383	0.32457792876261066	sounds like often born out of second
marinashutup/your-feminism-sucks/48	marinashutup	your-feminism-sucks	48	123.81	128.759	4.948999999999984	0.3186380481778876	0.33137481984764255	wave radical feminist ideology turfs
marinashutup/your-feminism-sucks/49	marinashutup	your-feminism-sucks	49	126.118	131.159	5.040999999999997	0.32457792876261066	0.3375514721021206	accused trans women of perpetuating
marinashutup/your-feminism-sucks/50	marinashutup	your-feminism-sucks	50	128.758	133.509	4.750999999999976	0.3313722462425366	0.34359944410129706	gender roles and invading women's safe
marinashutup/your-feminism-sucks/51	marinashutup	your-feminism-sucks	51	131.159	135.848	4.689000000000021	0.3375514721021206	0.3496191064443072	spaces they don't view trans women
marinashutup/your-feminism-sucks/52	marinashutup	your-feminism-sucks	52	133.509	138.039	4.530000000000001	0.34359944410129706	0.35525787523162444	real women because ik waiting women with
marinashutup/your-feminism-sucks/53	marinashutup	your-feminism-sucks	53	135.848	140.199	4.350999999999999	0.3496191064443072	0.36081686226065474	their genitals is like a real great way
marinashutup/your-feminism-sucks/54	marinashutup	your-feminism-sucks	54	138.039	142.719	4.680000000000007	0.35525787523162444	0.3673023471278567	to fight patriarchy or something
marinashutup/your-feminism-sucks/55	marinashutup	your-feminism-sucks	55	140.199	145.509	5.309999999999974	0.36081686226065474	0.37448270537368744	pleasant turfs have historically fought
marinashutup/your-feminism-sucks/56	marinashutup	your-feminism-sucks	56	142.719	147.789	5.069999999999993	0.3673023471278567	0.3803505250154416	for sis woman's only spaces but don't
marinashutup/your-feminism-sucks/57	marinashutup	your-feminism-sucks	57	145.509	148.568	3.059000000000026	0.37448270537368744	0.382355363393041	call them fists because they prefer the
marinashutup/your-feminism-sucks/58	marinashutup	your-feminism-sucks	58	147.789	150.939	3.1500000000000057	0.3803505250154416	0.38845738109944405	word normal
marinashutup/your-feminism-sucks/59	marinashutup	your-feminism-sucks	59	148.568	152.919	4.350999999999999	0.382355363393041	0.3935531192093885	however trans men and non-binary people
marinashutup/your-feminism-sucks/60	marinashutup	your-feminism-sucks	60	150.939	155.079	4.140000000000015	0.38845738109944405	0.3991121062384188	are chill as long as you have a vagina
marinashutup/your-feminism-sucks/61	marinashutup	your-feminism-sucks	61	152.919	157.839	4.9199999999999875	0.3935531192093885	0.40621525633106853	there's often overlap between tourism
marinashutup/your-feminism-sucks/62	marinashutup	your-feminism-sucks	62	155.079	158.92	3.8409999999999798	0.3991121062384188	0.4089973234506897	and political lesbianism these are the
marinashutup/your-feminism-sucks/63	marinashutup	your-feminism-sucks	63	157.84	160.719	2.8789999999999907	0.4062178299361746	0.4136272390364422	types of feminists that might have
marinashutup/your-feminism-sucks/64	marinashutup	your-feminism-sucks	64	158.919	163.089	4.1699999999999875	0.4089947498455837	0.41972668313773936	argued that all sex with a penis
marinashutup/your-feminism-sucks/65	marinashutup	your-feminism-sucks	65	160.719	164.919	4.200000000000017	0.4136272390364422	0.4244363804817789	involved is rape and that women should
marinashutup/your-feminism-sucks/66	marinashutup	your-feminism-sucks	66	163.09	168.098	5.00800000000001	0.4197292567428454	0.4326178711138563	become lesbians to seclude themselves
marinashutup/your-feminism-sucks/67	marinashutup	your-feminism-sucks	67	164.919	170.469	5.549999999999983	0.4244363804817789	0.4387198888202594	from male-dominated society thank you
marinashutup/your-feminism-sucks/68	marinashutup	your-feminism-sucks	68	168.098	172.75	4.651999999999987	0.4326178711138563	0.4445902820671196	second wave feminism it's kind of like a
marinashutup/your-feminism-sucks/69	marinashutup	your-feminism-sucks	69	170.469	174.908	4.438999999999993	0.4387198888202594	0.4501441218859378	reverse Wonder Woman narrative these are
marinashutup/your-feminism-sucks/70	marinashutup	your-feminism-sucks	70	172.75	177.31	4.560000000000002	0.4445902820671196	0.45632592135062794	your old-school Sheila Jefferies or more
marinashutup/your-feminism-sucks/71	marinashutup	your-feminism-sucks	71	174.908	179.979	5.071000000000026	0.4501441218859378	0.4631948733786288	modern examples are people like Megan
marinashutup/your-feminism-sucks/72	marinashutup	your-feminism-sucks	72	177.31	182.259	4.948999999999984	0.45632592135062794	0.4690626930203829	Murphy who famously called trans women
marinashutup/your-feminism-sucks/73	marinashutup	your-feminism-sucks	73	179.979	184.75	4.770999999999987	0.4631948733786288	0.47547354333951	cartoonish versions of women just like
marinashutup/your-feminism-sucks/74	marinashutup	your-feminism-sucks	74	182.259	186.429	4.170000000000016	0.4690626930203829	0.4797946263125386	real cute stuff nowadays you can often
marinashutup/your-feminism-sucks/75	marinashutup	your-feminism-sucks	75	184.75	188.139	3.38900000000001	0.47547354333951	0.48419549104385423	find Terps arguing in the comment
marinashutup/your-feminism-sucks/76	marinashutup	your-feminism-sucks	76	186.43	190.389	3.959000000000003	0.47979719991764463	0.48998610253242747	sections of feminist articles on
marinashutup/your-feminism-sucks/77	marinashutup	your-feminism-sucks	77	188.139	192.28	4.140999999999991	0.48419549104385423	0.49485278978793495	Facebook about how trans activists have
marinashutup/your-feminism-sucks/78	marinashutup	your-feminism-sucks	78	190.389	194.17	3.7809999999999775	0.48998610253242747	0.4997169034383364	hijacked women's right and how therefore
marinashutup/your-feminism-sucks/79	marinashutup	your-feminism-sucks	79	192.28	196.449	4.169000000000011	0.49485278978793495	0.5055821494749846	sinks this lesbians to undergo
marinashutup/your-feminism-sucks/80	marinashutup	your-feminism-sucks	80	194.169	198.668	4.498999999999995	0.49971432983323044	0.5112929792052707	conversion therapy we're gently asking
marinashutup/your-feminism-sucks/81	marinashutup	your-feminism-sucks	81	196.449	200.638	4.188999999999993	0.5055821494749846	0.5163629812641548	them not to be so goddamn vocal about
marinashutup/your-feminism-sucks/82	marinashutup	your-feminism-sucks	82	198.669	204.189	5.519999999999982	0.5112955528103768	0.5255018529956763	how disgusting they find trans women
marinashutup/your-feminism-sucks/83	marinashutup	your-feminism-sucks	83	200.639	206.379	5.739999999999981	0.5163655548692608	0.5311380481778876	number two pop feminism if I had to
marinashutup/your-feminism-sucks/84	marinashutup	your-feminism-sucks	84	204.189	208.06	3.8710000000000093	0.5255018529956763	0.5354642783611283	compare pop feminism to a Starbucks
marinashutup/your-feminism-sucks/85	marinashutup	your-feminism-sucks	85	206.378	210.429	4.051000000000016	0.5311354745727815	0.5415611488573193	drink I would compare it through that
marinashutup/your-feminism-sucks/86	marinashutup	your-feminism-sucks	86	208.06	212.378	4.317999999999984	0.5354642783611283	0.5465771052089767	one rainbow unicorn Frappuccino that
marinashutup/your-feminism-sucks/87	marinashutup	your-feminism-sucks	87	210.43	214.51	4.079999999999984	0.5415637224624253	0.5520640312950381	sold out really quickly because everyone
marinashutup/your-feminism-sucks/88	marinashutup	your-feminism-sucks	88	212.378	216.818	4.440000000000026	0.5465771052089767	0.5580039118797612	needs to go buy one and post pictures to
marinashutup/your-feminism-sucks/89	marinashutup	your-feminism-sucks	89	214.509	219.31	4.801000000000016	0.552061457689932	0.5644173358039942	their Instagram it's flashy and it looks
marinashutup/your-feminism-sucks/90	marinashutup	your-feminism-sucks	90	216.818	220.509	3.690999999999974	0.5580039118797612	0.5675030883261272	nice but does it actually taste good
marinashutup/your-feminism-sucks/91	marinashutup	your-feminism-sucks	91	219.31	222.878	3.5679999999999836	0.5644173358039942	0.5735999588223183	I think this comparison is a
marinashutup/your-feminism-sucks/92	marinashutup	your-feminism-sucks	92	220.509	225.31	4.801000000000016	0.5675030883261272	0.5798589664401894	particularly good example because at the
marinashutup/your-feminism-sucks/93	marinashutup	your-feminism-sucks	93	222.878	226.659	3.781000000000006	0.5735999588223183	0.5833307597282272	end of the day pop feminism is all about
marinashutup/your-feminism-sucks/94	marinashutup	your-feminism-sucks	94	225.31	228.699	3.38900000000001	0.5798589664401894	0.5885809141445337	making a bunch of money
marinashutup/your-feminism-sucks/95	marinashutup	your-feminism-sucks	95	226.659	231.549	4.890000000000015	0.5833307597282272	0.5959156886967264	examples of pop feminism include
marinashutup/your-feminism-sucks/96	marinashutup	your-feminism-sucks	96	228.699	234.849	6.149999999999977	0.5885809141445337	0.6044085855466337	BuzzFeed always run like a girl campaign
marinashutup/your-feminism-sucks/97	marinashutup	your-feminism-sucks	97	231.549	236.62	5.070999999999998	0.5959156886967264	0.6089664401894174	Kylie Jenner solving racism and pretty
marinashutup/your-feminism-sucks/98	marinashutup	your-feminism-sucks	98	234.848	238.149	3.3009999999999877	0.6044060119415278	0.6129014823965411	much everything Taylor Swift has ever
marinashutup/your-feminism-sucks/99	marinashutup	your-feminism-sucks	99	236.62	240.908	4.2879999999999825	0.6089664401894174	0.6200020588840848	done ever
marinashutup/your-feminism-sucks/100	marinashutup	your-feminism-sucks	100	238.15	243.039	4.888999999999982	0.6129040560016471	0.6254864113650401	feminism black substance is easily
marinashutup/your-feminism-sucks/101	marinashutup	your-feminism-sucks	101	240.908	247.138	6.230000000000018	0.6200020588840848	0.6360356186946675	marketable and its main purpose is to
marinashutup/your-feminism-sucks/102	marinashutup	your-feminism-sucks	102	243.039	249.578	6.539000000000016	0.6254864113650401	0.6423152151533869	promote products or brands like feminine
marinashutup/your-feminism-sucks/103	marinashutup	your-feminism-sucks	103	247.139	251.169	4.030000000000001	0.6360381922997735	0.6464098208770847	disclaimer when I say white feminism I
marinashutup/your-feminism-sucks/104	marinashutup	your-feminism-sucks	104	249.579	252.849	3.269999999999982	0.6423177887584929	0.6507334774552193	don't mean feminists who happen to be /
marinashutup/your-feminism-sucks/105	marinashutup	your-feminism-sucks	105	251.169	254.799	3.6299999999999955	0.6464098208770847	0.6557520074119827	are white what I'm referencing is the
marinashutup/your-feminism-sucks/106	marinashutup	your-feminism-sucks	106	252.848	255.479	2.6310000000000002	0.6507309038501132	0.6575020588840849	type of feminism that only directs focus
marinashutup/your-feminism-sucks/107	marinashutup	your-feminism-sucks	107	254.799	257.608	2.8089999999999975	0.6557520074119827	0.662981264154828	on issues
marinashutup/your-feminism-sucks/108	marinashutup	your-feminism-sucks	108	255.479	259.379	3.9000000000000057	0.6575020588840849	0.6675391187976117	upper-class white women I made a video
marinashutup/your-feminism-sucks/109	marinashutup	your-feminism-sucks	109	257.608	261.149	3.540999999999997	0.662981264154828	0.6720943998352893	on the historical exclusion of women of
marinashutup/your-feminism-sucks/110	marinashutup	your-feminism-sucks	110	259.379	263.009	3.6299999999999955	0.6675391187976117	0.6768813053325098	color from the feminist movement go
marinashutup/your-feminism-sucks/111	marinashutup	your-feminism-sucks	111	261.149	265.138	3.988999999999976	0.6720943998352893	0.682360510603253	check it out white feminism is pretty
marinashutup/your-feminism-sucks/112	marinashutup	your-feminism-sucks	112	263.009	267.689	4.680000000000007	0.6768813053325098	0.688925777228742	much the opposite of everything I stand
marinashutup/your-feminism-sucks/113	marinashutup	your-feminism-sucks	113	265.139	269.639	4.5	0.6823630842083591	0.6939443071855055	for and have ever advocated on this
marinashutup/your-feminism-sucks/114	marinashutup	your-feminism-sucks	114	267.689	271.8	4.11099999999999	0.688925777228742	0.6995058678196417	channel as much as I criticize Taylor
marinashutup/your-feminism-sucks/115	marinashutup	your-feminism-sucks	115	269.639	273.75	4.11099999999999	0.6939443071855055	0.7045243977764052	Swift I gotta say I find it honestly
marinashutup/your-feminism-sucks/116	marinashutup	your-feminism-sucks	116	271.8	275.91	4.110000000000014	0.6995058678196417	0.7100833848054355	impressive that she represents
marinashutup/your-feminism-sucks/117	marinashutup	your-feminism-sucks	117	273.75	279.029	5.278999999999996	0.7045243977764052	0.7181104591311509	everything that is pop feminism and
marinashutup/your-feminism-sucks/118	marinashutup	your-feminism-sucks	118	275.91	281.04	5.1299999999999955	0.7100833848054355	0.7232859789993824	white feminism at the same time it must
marinashutup/your-feminism-sucks/119	marinashutup	your-feminism-sucks	119	279.029	283.409	4.3799999999999955	0.7181104591311509	0.7293828494955734	be hard having so much money and a cool
marinashutup/your-feminism-sucks/120	marinashutup	your-feminism-sucks	120	281.04	285.3	4.259999999999991	0.7232859789993824	0.734249536751081	girl game of famous actresses singers
marinashutup/your-feminism-sucks/121	marinashutup	your-feminism-sucks	121	283.41	286.949	3.5389999999999873	0.7293854231006794	0.7384934115709286	and models and everyday used white
marinashutup/your-feminism-sucks/122	marinashutup	your-feminism-sucks	122	285.3	289.43	4.1299999999999955	0.734249536751081	0.7448785258389953	feminism has basically become a
marinashutup/your-feminism-sucks/123	marinashutup	your-feminism-sucks	123	286.949	291.509	4.560000000000002	0.7384934115709286	0.7502290508544369	catch-all term for feminism that lacks
marinashutup/your-feminism-sucks/124	marinashutup	your-feminism-sucks	124	289.43	293.579	4.149000000000001	0.7448785258389953	0.7555564134239242	intersectionality feminism that ignores
marinashutup/your-feminism-sucks/125	marinashutup	your-feminism-sucks	125	291.509	296.879	5.3700000000000045	0.7502290508544369	0.7640493102738316	the unique needs of women of color for
marinashutup/your-feminism-sucks/126	marinashutup	your-feminism-sucks	126	293.579	298.74	5.161000000000001	0.7555564134239242	0.7688387893761581	women LGBTQ people etc I wish there is a
marinashutup/your-feminism-sucks/127	marinashutup	your-feminism-sucks	127	296.879	300.36	3.4809999999999945	0.7640493102738316	0.7730080296479308	better word for non intersectional
marinashutup/your-feminism-sucks/128	marinashutup	your-feminism-sucks	128	298.74	302.579	3.8389999999999986	0.7688387893761581	0.778718859378217	feminism because I find that even
marinashutup/your-feminism-sucks/129	marinashutup	your-feminism-sucks	129	300.36	304.8	4.439999999999998	0.7730080296479308	0.7844348363187152	non-white feminists to include race and
marinashutup/your-feminism-sucks/130	marinashutup	your-feminism-sucks	130	302.579	306.599	4.019999999999982	0.778718859378217	0.7890647519044678	their discourse sometimes leave out or
marinashutup/your-feminism-sucks/131	marinashutup	your-feminism-sucks	131	304.8	309.329	4.528999999999996	0.7844348363187152	0.7960906938439366	dismiss other important issues like
marinashutup/your-feminism-sucks/132	marinashutup	your-feminism-sucks	132	306.6	311.01	4.409999999999968	0.7890673255095738	0.8004169240271772	disability or sexual orientation if
marinashutup/your-feminism-sucks/133	marinashutup	your-feminism-sucks	133	309.329	312.478	3.149000000000001	0.7960906938439366	0.804194976322833	anyone has a good term for this let me
marinashutup/your-feminism-sucks/134	marinashutup	your-feminism-sucks	134	311.009	314.579	3.569999999999993	0.8004143504220713	0.8096021206506074	know in the comments I get a lot of
marinashutup/your-feminism-sucks/135	marinashutup	your-feminism-sucks	135	312.478	316.379	3.9010000000000105	0.804194976322833	0.814234609841466	comments criticizing feminism from folks
marinashutup/your-feminism-sucks/136	marinashutup	your-feminism-sucks	136	314.579	318.18	3.600999999999999	0.8096021206506074	0.8188696726374305	who I suspect aren't familiar with my
marinashutup/your-feminism-sucks/137	marinashutup	your-feminism-sucks	137	316.379	320.279	3.8999999999999773	0.814234609841466	0.8242716697549928	work and haven't taken the time to watch
marinashutup/your-feminism-sucks/138	marinashutup	your-feminism-sucks	138	318.18	322.379	4.199000000000012	0.8188696726374305	0.8296762404776612	a single video of mine in its entirety
marinashutup/your-feminism-sucks/139	marinashutup	your-feminism-sucks	139	320.279	324.719	4.439999999999998	0.8242716697549928	0.8356984764257772	they'll say feminists hate men or
marinashutup/your-feminism-sucks/140	marinashutup	your-feminism-sucks	140	322.379	326.31	3.930999999999983	0.8296762404776612	0.839793082149475	feminist control the media and I think
marinashutup/your-feminism-sucks/141	marinashutup	your-feminism-sucks	141	324.72	328.889	4.168999999999983	0.8357010500308834	0.8464304097179329	what they're actually criticizing our
marinashutup/your-feminism-sucks/142	marinashutup	your-feminism-sucks	142	326.31	331.379	5.069000000000017	0.839793082149475	0.8528386864319539	specific subsets of feminism many of
marinashutup/your-feminism-sucks/143	marinashutup	your-feminism-sucks	143	328.889	332.939	4.050000000000011	0.8464304097179329	0.8568535103973647	which I've criticized here just now I
marinashutup/your-feminism-sucks/144	marinashutup	your-feminism-sucks	144	331.379	335.038	3.658999999999992	0.8528386864319539	0.862255507514927	think a basic understanding that
marinashutup/your-feminism-sucks/145	marinashutup	your-feminism-sucks	145	332.939	337.829	4.889999999999986	0.8568535103973647	0.8694384393658637	feminism is diverse and ever-evolving
marinashutup/your-feminism-sucks/146	marinashutup	your-feminism-sucks	146	335.038	340.288	5.25	0.862255507514927	0.8757669343215977	and full of contradicting ideas and
marinashutup/your-feminism-sucks/147	marinashutup	your-feminism-sucks	147	337.829	342.389	4.560000000000002	0.8694384393658637	0.881174078649372	theories is super necessary if you're
marinashutup/your-feminism-sucks/148	marinashutup	your-feminism-sucks	148	340.288	344.879	4.591000000000008	0.8757669343215977	0.8875823553633931	going to critique feminism that's fine I
marinashutup/your-feminism-sucks/149	marinashutup	your-feminism-sucks	149	342.389	346.8	4.411000000000001	0.881174078649372	0.8925262507720816	personally do it regularly all I ask is
marinashutup/your-feminism-sucks/150	marinashutup	your-feminism-sucks	150	344.879	348.93	4.050999999999988	0.8875823553633931	0.8980080296479308	that you be specific and nuanced and
marinashutup/your-feminism-sucks/151	marinashutup	your-feminism-sucks	151	346.8	351.72	4.920000000000016	0.8925262507720816	0.9051883878937617	thoughtful in your critique and for the
marinashutup/your-feminism-sucks/152	marinashutup	your-feminism-sucks	152	348.93	353.22	4.2900000000000205	0.8980080296479308	0.9090487955528105	love of God please do it well anyway
marinashutup/your-feminism-sucks/153	marinashutup	your-feminism-sucks	153	351.72	354.66	2.9399999999999977	0.9051883878937617	0.9127547869054973	thank you for watching this video if you
marinashutup/your-feminism-sucks/154	marinashutup	your-feminism-sucks	154	353.22	355.95	2.7299999999999613	0.9090487955528105	0.9160747374922792	enjoyed it please give it a like and
marinashutup/your-feminism-sucks/155	marinashutup	your-feminism-sucks	155	354.66	357.9	3.2399999999999523	0.9127547869054973	0.9210932674490425	subscribe to this channel for more
marinashutup/your-feminism-sucks/156	marinashutup	your-feminism-sucks	156	355.949	359.339	3.3899999999999864	0.9160721638871732	0.9247966851966234	videos like this one also this is
marinashutup/your-feminism-sucks/157	marinashutup	your-feminism-sucks	157	357.899	360.719	2.819999999999993	0.9210906938439366	0.9283482602429483	completely voluntary but if you would
marinashutup/your-feminism-sucks/158	marinashutup	your-feminism-sucks	158	359.339	362.279	2.9399999999999977	0.9247966851966234	0.932363084208359	like to help support this channel and
marinashutup/your-feminism-sucks/159	marinashutup	your-feminism-sucks	159	360.72	364.2	3.4799999999999613	0.9283508338480544	0.9373069796170476	feminist Fridays then please consider
marinashutup/your-feminism-sucks/160	marinashutup	your-feminism-sucks	160	362.279	364.978	2.6990000000000123	0.932363084208359	0.9393092443895409	donating to my patreon page which will
marinashutup/your-feminism-sucks/161	marinashutup	your-feminism-sucks	161	364.199	368.069	3.8700000000000045	0.9373044060119415	0.9472642577722875	be linked below
marinashutup/your-feminism-sucks/162	marinashutup	your-feminism-sucks	162	364.978	369.93	4.951999999999998	0.9393092443895409	0.9520537368746139	honorable mention girl power slash
marinashutup/your-feminism-sucks/163	marinashutup	your-feminism-sucks	163	368.069	371.598	3.5289999999999964	0.9472642577722875	0.9563465101914762	support all women regardless of how
marinashutup/your-feminism-sucks/164	marinashutup	your-feminism-sucks	164	369.93	375.449	5.5190000000000055	0.9520537368746139	0.9662574634548076	fucked up the things they say are
marinashutup/your-feminism-sucks/165	marinashutup	your-feminism-sucks	165	371.598	377.159	5.560999999999979	0.9563465101914762	0.9706583281861231	feminism choice feminism twerk academic
marinashutup/your-feminism-sucks/166	marinashutup	your-feminism-sucks	166	375.449	378.75	3.3009999999999877	0.9662574634548076	0.9747529339098209	feminism that is usually full of jargon
marinashutup/your-feminism-sucks/167	marinashutup	your-feminism-sucks	167	377.16	380.46	3.2999999999999545	0.9706609017912292	0.9791537986411365	poorly written and completely
marinashutup/your-feminism-sucks/168	marinashutup	your-feminism-sucks	168	378.75	382.288	3.538000000000011	0.9747529339098209	0.983858348774964	inaccessible to anyone who isn't taking
marinashutup/your-feminism-sucks/169	marinashutup	your-feminism-sucks	169	380.459	384.389	3.930000000000007	0.9791512250360305	0.9892654931027384	a Senior Seminar class in feminist
marinashutup/your-feminism-sucks/170	marinashutup	your-feminism-sucks	170	382.288	386.61	4.322000000000003	0.983858348774964	0.9949814700432366	theory the feminism often has little
marinashutup/your-feminism-sucks/171	marinashutup	your-feminism-sucks	171	384.389	389.0	4.61099999999999	0.9892654931027384	1.0011323862466543	application in everyday life and is a
marinashutup/your-feminism-sucks/172	marinashutup	your-feminism-sucks	172	386.61	389.0	2.3899999999999864	0.9949814700432366	1.0011323862466543	bit
marinashutup/white-passing-poc/0	marinashutup	white-passing-poc	0	0.03	3.418	3.3880000000000003	0	0	okay so today I'm going to be answering
marinashutup/white-passing-poc/1	marinashutup	white-passing-poc	1	1.53	5.91	4.38	0	0	a question from one of my patreon
marinashutup/white-passing-poc/2	marinashutup	white-passing-poc	2	3.419	7.769	4.35	0	0	patrons which sounds really redundant
marinashutup/white-passing-poc/3	marinashutup	white-passing-poc	3	5.91	12.179	6.269	0	0	about being a person of color who
marinashutup/white-passing-poc/4	marinashutup	white-passing-poc	4	7.769	14.308	6.539	0	0	happens to be white passing before I
marinashutup/white-passing-poc/5	marinashutup	white-passing-poc	5	12.179	16.5	4.321	0	0	start this I want to explain the concept
marinashutup/white-passing-poc/6	marinashutup	white-passing-poc	6	14.308	18.149	3.841000000000001	0	0	of white passing and it basically means
marinashutup/white-passing-poc/7	marinashutup	white-passing-poc	7	16.5	20.278	3.7779999999999987	0	0	what it sounds like it's when you're a
marinashutup/white-passing-poc/8	marinashutup	white-passing-poc	8	18.149	22.469	4.32	0	0	person of color whether that be Asian or
marinashutup/white-passing-poc/9	marinashutup	white-passing-poc	9	20.278	24.448	4.170000000000002	0	0	Native American or black or mixed-race
marinashutup/white-passing-poc/10	marinashutup	white-passing-poc	10	22.469	26.848	4.378999999999998	0	0	and other people perceive you either
marinashutup/white-passing-poc/11	marinashutup	white-passing-poc	11	24.449	29.13	4.680999999999997	0	0	some of the time or all of the time as
marinashutup/white-passing-poc/12	marinashutup	white-passing-poc	12	26.849	31.079	4.23	0	0	white so the question I received is from
